timestamp,datetime,open,high,low,close,volume,year,month,day,day_of_week,hour,close_lag_1,close_lag_2,close_lag_3,volume_lag_1,volume_lag_2,volume_lag_3
2024-07-09 16:24:00,2024-07-09 16:24:00+00:00,0.1952590730048022,0.1832859419580828,0.2117392053991516,0.1887854162758984,0.0118065546805272,2024,7,9,1,16,0.1952540035790129,0.2003284987909417,0.2459533308662109,0.0287444384731428,0.0408640880033883,0.1042643475159173
2024-07-09 16:25:00,2024-07-09 16:25:00+00:00,0.1887854162759019,0.1774730305129424,0.2029902214340282,0.1911173521375211,0.0155366284703961,2024,7,9,1,16,0.1887854162758984,0.1952540035790129,0.2003284987909417,0.0118065546805272,0.0287444384731428,0.0408640880033883
2024-07-09 16:26:00,2024-07-09 16:26:00+00:00,0.1911224215633105,0.1687488192523645,0.1874085568610084,0.1638286331307235,0.0150261889881282,2024,7,9,1,16,0.1911173521375211,0.1887854162758984,0.1952540035790129,0.0155366284703961,0.0118065546805272,0.0287444384731428
2024-07-09 16:27:00,2024-07-09 16:27:00+00:00,0.163828633130727,0.146790546268356,0.1837040321190208,0.1587693461961521,0.0149570533080658,2024,7,9,1,16,0.1638286331307235,0.1911173521375211,0.1887854162758984,0.0150261889881282,0.0155366284703961,0.0118065546805272
2024-07-09 16:28:00,2024-07-09 16:28:00+00:00,0.1587744156219415,0.145104801949266,0.1797630483509458,0.1608478107684732,0.0239674297213746,2024,7,9,1,16,0.1587693461961521,0.1638286331307235,0.1911173521375211,0.0149570533080658,0.0150261889881282,0.0155366284703961
2024-07-09 16:29:00,2024-07-09 16:29:00+00:00,0.1608528801942625,0.1425955618421142,0.1876450158870923,0.1630935663917334,0.0025032516052223,2024,7,9,1,16,0.1608478107684732,0.1587693461961521,0.1638286331307235,0.0239674297213746,0.0149570533080658,0.0150261889881282
2024-07-09 16:30:00,2024-07-09 16:30:00+00:00,0.1630986358175228,0.1619719333259084,0.1656592526909577,0.1415231596717028,0.0208665058004304,2024,7,9,1,16,0.1630935663917334,0.1608478107684732,0.1587693461961521,0.0025032516052223,0.0239674297213746,0.0149570533080658
2024-07-09 16:31:00,2024-07-09 16:31:00+00:00,0.1415282290974922,0.1222503717841299,0.141954235325997,0.1218943430277619,0.0267471915175118,2024,7,9,1,16,0.1415231596717028,0.1630935663917334,0.1608478107684732,0.0208665058004304,0.0025032516052223,0.0239674297213746
2024-07-09 16:32:00,2024-07-09 16:32:00+00:00,0.1218994124535512,0.1193100074114639,0.1399985221310871,0.1151114513259088,0.0192024026080112,2024,7,9,1,16,0.1218943430277619,0.1415231596717028,0.1630935663917334,0.0267471915175118,0.0208665058004304,0.0025032516052223
2024-07-09 16:33:00,2024-07-09 16:33:00+00:00,0.1151114513259088,0.0950750107781104,0.1236040296559046,0.0994418562209418,0.0151072304048138,2024,7,9,1,16,0.1151114513259088,0.1218943430277619,0.1415231596717028,0.0192024026080112,0.0267471915175118,0.0208665058004304
2024-07-09 16:34:00,2024-07-09 16:34:00+00:00,0.0994469256467311,0.0922121518913776,0.1265597674819609,0.0969122127536579,0.0084007224591821,2024,7,9,1,16,0.0994418562209418,0.1151114513259088,0.1218943430277619,0.0151072304048138,0.0192024026080112,0.0267471915175118
2024-07-09 16:35:00,2024-07-09 16:35:00+00:00,0.0969223516052366,0.0951525162640436,0.1151506194733862,0.0851764920587427,0.017416086703863,2024,7,9,1,16,0.0969122127536579,0.0994418562209418,0.1151114513259088,0.0084007224591821,0.0151072304048138,0.0192024026080112
2024-07-09 16:36:00,2024-07-09 16:36:00+00:00,0.0851815614845321,0.0973565785203263,0.0261040912337762,0.1060422485945018,0.1592242421529675,2024,7,9,1,16,0.0851764920587427,0.0969122127536579,0.0994418562209418,0.017416086703863,0.0084007224591821,0.0151072304048138
2024-07-09 16:37:00,2024-07-09 16:37:00+00:00,0.1060422485945018,0.0864089286319824,0.0758590113056989,0.0447376825626939,0.0306029152855117,2024,7,9,1,16,0.1060422485945018,0.0851764920587427,0.0969122127536579,0.1592242421529675,0.017416086703863,0.0084007224591821
2024-07-09 16:38:00,2024-07-09 16:38:00+00:00,0.0447478214142691,0.045713704423143,0.0674105273528944,0.0634540025651269,0.0322387179564499,2024,7,9,1,16,0.0447376825626939,0.1060422485945018,0.0851764920587427,0.0306029152855117,0.1592242421529675,0.017416086703863
2024-07-09 16:39:00,2024-07-09 16:39:00+00:00,0.0634590719909162,0.0689605061108231,0.091406192270746,0.0677630144833472,0.0129957404245375,2024,7,9,1,16,0.0634540025651269,0.0447376825626939,0.1060422485945018,0.0322387179564499,0.0306029152855117,0.1592242421529675
2024-07-09 16:40:00,2024-07-09 16:40:00+00:00,0.0677630144833507,0.0606722632086302,0.0940466513953559,0.0780336711260716,0.0153144097396559,2024,7,9,1,16,0.0677630144833472,0.0634540025651269,0.0447376825626939,0.0129957404245375,0.0322387179564499,0.0306029152855117
2024-07-09 16:41:00,2024-07-09 16:41:00+00:00,0.078038740551861,0.1044386422976551,0.1082095618118685,0.1121255595378691,0.0472514831723201,2024,7,9,1,16,0.0780336711260716,0.0677630144833472,0.0634540025651269,0.0153144097396559,0.0129957404245375,0.0322387179564499
2024-07-09 16:42:00,2024-07-09 16:42:00+00:00,0.1121255595378727,0.0936556915669228,0.1092342175915703,0.0806900502380081,0.010407283647745,2024,7,9,1,16,0.1121255595378691,0.0780336711260716,0.0677630144833472,0.0472514831723201,0.0153144097396559,0.0129957404245375
2024-07-09 16:43:00,2024-07-09 16:43:00+00:00,0.0806900502380116,0.0844664473907315,0.1071307175053597,0.0960960352020912,0.0135465379684729,2024,7,9,1,16,0.0806900502380081,0.1121255595378691,0.0780336711260716,0.010407283647745,0.0472514831723201,0.0153144097396559
2024-07-09 16:44:00,2024-07-09 16:44:00+00:00,0.0960960352020912,0.0844664473907315,0.1167073080617768,0.1040094088542566,0.0050817110330472,2024,7,9,1,16,0.0960960352020912,0.0806900502380081,0.1121255595378691,0.0135465379684729,0.010407283647745,0.0472514831723201
2024-07-09 16:45:00,2024-07-09 16:45:00+00:00,0.104014478280046,0.0844664473907315,0.1078400945836115,0.0776534641921102,0.0082745086392438,2024,7,9,1,16,0.1040094088542566,0.0960960352020912,0.0806900502380081,0.0050817110330472,0.0135465379684729,0.010407283647745
2024-07-09 16:46:00,2024-07-09 16:46:00+00:00,0.0776585336178996,0.0699341687778876,0.0979925613931413,0.0715600143971677,0.0134481692593251,2024,7,9,1,16,0.0776534641921102,0.1040094088542566,0.0960960352020912,0.0082745086392438,0.0050817110330472,0.0135465379684729
2024-07-09 16:47:00,2024-07-09 16:47:00+00:00,0.0715701532487429,0.0621303351627879,0.0844405034606801,0.0776483947663244,0.0147612809267095,2024,7,9,1,16,0.0715600143971677,0.0776534641921102,0.1040094088542566,0.0134481692593251,0.0082745086392438,0.0050817110330472
2024-07-09 16:48:00,2024-07-09 16:48:00+00:00,0.0776534641921138,0.0592771644618004,0.0447843542944426,0.0360740338941774,0.0617527896534247,2024,7,9,1,16,0.0776483947663244,0.0715600143971677,0.0776534641921102,0.0147612809267095,0.0134481692593251,0.0082745086392438
2024-07-09 16:49:00,2024-07-09 16:49:00+00:00,0.0360841727457561,0.0224572145497177,0.0457696002364613,0.039115689365861,0.0158946788611336,2024,7,9,1,16,0.0360740338941774,0.0776483947663244,0.0715600143971677,0.0617527896534247,0.0147612809267095,0.0134481692593251
2024-07-09 16:50:00,2024-07-09 16:50:00+00:00,0.0391207587916504,0.047176620470168,0.0585777974826982,0.0473180202878396,0.009843821349369,2024,7,9,1,16,0.039115689365861,0.0360740338941774,0.0776483947663244,0.0158946788611336,0.0617527896534247,0.0147612809267095
2024-07-09 16:51:00,2024-07-09 16:51:00+00:00,0.0473230897136289,0.0532172042802407,0.0783615359984288,0.067783292186494,0.0278762955797111,2024,7,9,1,16,0.0473180202878396,0.039115689365861,0.0360740338941774,0.009843821349369,0.0158946788611336,0.0617527896534247
2024-07-09 16:52:00,2024-07-09 16:52:00+00:00,0.0677883616122834,0.0799565969278788,0.0910909135693032,0.0992897734473601,0.0453201623356947,2024,7,9,1,16,0.067783292186494,0.0473180202878396,0.039115689365861,0.0278762955797111,0.009843821349369,0.0158946788611336
2024-07-09 16:53:00,2024-07-09 16:53:00+00:00,0.0992897734473636,0.079951752835008,0.1048843567575588,0.0746118087204266,0.0084361360619243,2024,7,9,1,16,0.0992897734473601,0.067783292186494,0.0473180202878396,0.0453201623356947,0.0278762955797111,0.009843821349369
2024-07-09 16:54:00,2024-07-09 16:54:00+00:00,0.0746168781462159,0.0774618890993394,0.1040813813148133,0.0869761382128224,0.0153709131946128,2024,7,9,1,16,0.0746118087204266,0.0992897734473601,0.067783292186494,0.0084361360619243,0.0453201623356947,0.0278762955797111
2024-07-09 16:55:00,2024-07-09 16:55:00+00:00,0.0869862770644012,0.0747782616488343,0.1058696026995775,0.0938705572819742,0.014186064695274,2024,7,9,1,16,0.0869761382128224,0.0746118087204266,0.0992897734473601,0.0153709131946128,0.0084361360619243,0.0453201623356947
2024-07-09 16:56:00,2024-07-09 16:56:00+00:00,0.0938756267077636,0.1240717507036066,0.1236040296559046,0.1318456258459619,0.0161680445496616,2024,7,9,1,16,0.0938705572819742,0.0869761382128224,0.0746118087204266,0.014186064695274,0.0153709131946128,0.0084361360619243
2024-07-09 16:57:00,2024-07-09 16:57:00+00:00,0.1318506952717513,0.1339343237888606,0.1605014901844903,0.1496241020779578,0.0081459093347361,2024,7,9,1,16,0.1318456258459619,0.0938705572819742,0.0869761382128224,0.0161680445496616,0.014186064695274,0.0153709131946128
2024-07-09 16:58:00,2024-07-09 16:58:00+00:00,0.1496342409295294,0.1503461104356311,0.1679400970467277,0.1425370448289307,0.0214838475207371,2024,7,9,1,16,0.1496241020779578,0.1318456258459619,0.0938705572819742,0.0081459093347361,0.0161680445496616,0.014186064695274
2024-07-09 16:59:00,2024-07-09 16:59:00+00:00,0.14254211425472,0.137790221714134,0.1708909086430701,0.1597781619275977,0.0192719611694291,2024,7,9,1,16,0.1425370448289307,0.1496241020779578,0.1318456258459619,0.0214838475207371,0.0081459093347361,0.0161680445496616
2024-07-09 17:00:00,2024-07-09 17:00:00+00:00,0.1597832313533871,0.1530878670005897,0.1876450158870923,0.1628147479734956,0.0129055799509303,2024,7,9,1,17,0.1597781619275977,0.1425370448289307,0.1496241020779578,0.0192719611694291,0.0214838475207371,0.0081459093347361
2024-07-09 17:01:00,2024-07-09 17:01:00+00:00,0.1628147479734956,0.1474348106201901,0.1750634252075187,0.169906874648305,0.0283669138538306,2024,7,9,1,17,0.1628147479734956,0.1597781619275977,0.1425370448289307,0.0129055799509303,0.0192719611694291,0.0214838475207371
2024-07-09 17:02:00,2024-07-09 17:02:00+00:00,0.1699119440740943,0.1822444619908267,0.1974876228478557,0.2063357683475182,0.0135090967038469,2024,7,9,1,17,0.169906874648305,0.1628147479734956,0.1597781619275977,0.0283669138538306,0.0129055799509303,0.0192719611694291
2024-07-09 17:03:00,2024-07-09 17:03:00+00:00,0.2063408377733075,0.1900095428629562,0.169373629892366,0.1466534185672792,0.0228909147508162,2024,7,9,1,17,0.2063357683475182,0.169906874648305,0.1628147479734956,0.0135090967038469,0.0283669138538306,0.0129055799509303
2024-07-09 17:04:00,2024-07-09 17:04:00+00:00,0.1466635574188508,0.1662977082596661,0.1699105889307652,0.174976300434448,0.0243020264615514,2024,7,9,1,17,0.1466534185672792,0.2063357683475182,0.169906874648305,0.0228909147508162,0.0135090967038469,0.0283669138538306
2024-07-09 17:05:00,2024-07-09 17:05:00+00:00,0.1749813698602373,0.1522837475840113,0.174915638316218,0.1618008628162677,0.0109817733906981,2024,7,9,1,17,0.174976300434448,0.1466534185672792,0.2063357683475182,0.0243020264615514,0.0228909147508162,0.0135090967038469
2024-07-09 17:06:00,2024-07-09 17:06:00+00:00,0.1618008628162677,0.1396842620266731,0.166989334712678,0.1425370448289307,0.0127790083083066,2024,7,9,1,17,0.1618008628162677,0.174976300434448,0.1466534185672792,0.0109817733906981,0.0243020264615514,0.0228909147508162
2024-07-09 17:07:00,2024-07-09 17:07:00+00:00,0.1425370448289342,0.121276709117069,0.148589866745489,0.1241755846315264,0.0072965467107317,2024,7,9,1,17,0.1425370448289307,0.1618008628162677,0.174976300434448,0.0127790083083066,0.0109817733906981,0.0243020264615514
2024-07-09 17:08:00,2024-07-09 17:08:00+00:00,0.1241806540573158,0.1258737532516001,0.1530481046331182,0.1473327216226181,0.0107878443383272,2024,7,9,1,17,0.1241755846315264,0.1425370448289307,0.1618008628162677,0.0072965467107317,0.0127790083083066,0.0109817733906981
2024-07-09 17:09:00,2024-07-09 17:09:00+00:00,0.1473428604741968,0.1339101033245029,0.1613340230054945,0.1327023588038152,0.0063995177677884,2024,7,9,1,17,0.1473327216226181,0.1241755846315264,0.1425370448289307,0.0107878443383272,0.0072965467107317,0.0127790083083066
2024-07-09 17:10:00,2024-07-09 17:10:00+00:00,0.1327074282296045,0.1230302707363542,0.1571023916845249,0.1354449181541213,0.0068001924305343,2024,7,9,1,17,0.1327023588038152,0.1473327216226181,0.1241755846315264,0.0063995177677884,0.0107878443383272,0.0072965467107317
2024-07-09 17:11:00,2024-07-09 17:11:00+00:00,0.1354449181541213,0.1309648948589661,0.1639991132786527,0.1374676190427877,0.004753500885649,2024,7,9,1,17,0.1354449181541213,0.1327023588038152,0.1473327216226181,0.0068001924305343,0.0063995177677884,0.0107878443383272
2024-07-09 17:12:00,2024-07-09 17:12:00+00:00,0.1374777578943664,0.1164423044318638,0.1413384566122353,0.1121255595378691,0.0063053453428602,2024,7,9,1,17,0.1374676190427877,0.1354449181541213,0.1327023588038152,0.004753500885649,0.0068001924305343,0.0063995177677884
2024-07-09 17:13:00,2024-07-09 17:13:00+00:00,0.1121255595378727,0.1057804560229058,0.1382891204216854,0.1122979200145977,0.0072349469932859,2024,7,9,1,17,0.1121255595378691,0.1374676190427877,0.1354449181541213,0.0063053453428602,0.004753500885649,0.0068001924305343
2024-07-09 17:14:00,2024-07-09 17:14:00+00:00,0.1122979200146012,0.0960922702810087,0.1393679647281978,0.1100977892234134,0.0024039937609169,2024,7,9,1,17,0.1122979200145977,0.1121255595378691,0.1374676190427877,0.0072349469932859,0.0063053453428602,0.004753500885649
2024-07-09 17:15:00,2024-07-09 17:15:00+00:00,0.1101028586492027,0.09028904702161,0.1200078819675383,0.0938705572819742,0.0115263036160834,2024,7,9,1,17,0.1100977892234134,0.1122979200145977,0.1121255595378691,0.0024039937609169,0.0072349469932859,0.0063053453428602
2024-07-09 17:16:00,2024-07-09 17:16:00+00:00,0.0938756267077636,0.1018858053546623,0.1236040296559046,0.0939060432624785,0.0071989044900664,2024,7,9,1,17,0.0938705572819742,0.1100977892234134,0.1122979200145977,0.0115263036160834,0.0024039937609169,0.0072349469932859
2024-07-09 17:17:00,2024-07-09 17:17:00+00:00,0.0939111126882679,0.0748121702989301,0.1014261435010759,0.0710530718185538,0.0111493862110252,2024,7,9,1,17,0.0939060432624785,0.0938705572819742,0.1100977892234134,0.0071989044900664,0.0115263036160834,0.0024039937609169
2024-07-09 17:18:00,2024-07-09 17:18:00+00:00,0.0710581412443431,0.0561817891172644,0.0723712406709538,0.0675146126198278,0.0209104637751752,2024,7,9,1,17,0.0710530718185538,0.0939060432624785,0.0938705572819742,0.0111493862110252,0.0071989044900664,0.0115263036160834
2024-07-09 17:19:00,2024-07-09 17:19:00+00:00,0.0675146126198313,0.0554018901650401,0.0812138230005672,0.0735928541374093,0.0076330518385639,2024,7,9,1,17,0.0675146126198278,0.0710530718185538,0.0939060432624785,0.0209104637751752,0.0111493862110252,0.0071989044900664
2024-07-09 17:20:00,2024-07-09 17:20:00+00:00,0.0735979235631987,0.0650900759069372,0.0891204216852656,0.0593984619362153,0.015963749482526,2024,7,9,1,17,0.0735928541374093,0.0675146126198278,0.0710530718185538,0.0076330518385639,0.0209104637751752,0.0111493862110252
2024-07-09 17:21:00,2024-07-09 17:21:00+00:00,0.0604123470934467,0.0505626413869642,0.0851794379171906,0.0553479907330896,0.0039792051237953,2024,7,9,1,17,0.0593984619362153,0.0735928541374093,0.0675146126198278,0.015963749482526,0.0076330518385639,0.0209104637751752
2024-07-09 17:22:00,2024-07-09 17:22:00+00:00,0.0553479907330896,0.0544233834051119,0.0831301263577941,0.0725688301286098,0.0039547647500718,2024,7,9,1,17,0.0553479907330896,0.0593984619362153,0.0735928541374093,0.0039792051237953,0.015963749482526,0.0076330518385639
2024-07-09 17:23:00,2024-07-09 17:23:00+00:00,0.0725688301286133,0.0692753721474375,0.0967462252764868,0.0666477408103993,0.008434390320944,2024,7,9,1,17,0.0725688301286098,0.0553479907330896,0.0593984619362153,0.0039547647500718,0.0039792051237953,0.015963749482526
2024-07-09 17:24:00,2024-07-09 17:24:00+00:00,0.0666528102361887,0.063016804158174,0.0940466513953559,0.0752353480921179,0.0054686691595197,2024,7,9,1,17,0.0666477408103993,0.0725688301286098,0.0553479907330896,0.008434390320944,0.0039547647500718,0.0039792051237953
2024-07-09 17:25:00,2024-07-09 17:25:00+00:00,0.075235348092125,0.0689653502036975,0.1002586270597838,0.0877872463386069,0.0078065307823091,2024,7,9,1,17,0.0752353480921179,0.0666477408103993,0.0725688301286098,0.0054686691595197,0.008434390320944,0.0039547647500718
2024-07-09 17:26:00,2024-07-09 17:26:00+00:00,0.0877923157643962,0.0941546331326286,0.1120421685263188,0.1090839040661855,0.0096424213930516,2024,7,9,1,17,0.0877872463386069,0.0752353480921179,0.0666477408103993,0.0078065307823091,0.0054686691595197,0.008434390320944
2024-07-09 17:27:00,2024-07-09 17:27:00+00:00,0.109083904066189,0.1038428188745257,0.1344417350181075,0.1050283634372739,0.0042413915641827,2024,7,9,1,17,0.1090839040661855,0.0877872463386069,0.0752353480921179,0.0096424213930516,0.0078065307823091,0.0054686691595197
2024-07-09 17:28:00,2024-07-09 17:28:00+00:00,0.1050334328630633,0.1096557303196661,0.1344417350181075,0.1303704229421924,0.0162305767747118,2024,7,9,1,17,0.1050283634372739,0.1090839040661855,0.0877872463386069,0.0042413915641827,0.0096424213930516,0.0078065307823091
2024-07-09 17:29:00,2024-07-09 17:29:00+00:00,0.1303704229421924,0.1125621860422327,0.144294194438288,0.1151672150095564,0.0056764231792808,2024,7,9,1,17,0.1303704229421924,0.1050283634372739,0.1090839040661855,0.0162305767747118,0.0042413915641827,0.0096424213930516
2024-07-09 17:30:00,2024-07-09 17:30:00+00:00,0.1151722844353457,0.1174062789131831,0.1433089484962693,0.1334171478396619,0.0039825448021923,2024,7,9,1,17,0.1151672150095564,0.1303704229421924,0.1050283634372739,0.0056764231792808,0.0162305767747118,0.0042413915641827
2024-07-09 17:31:00,2024-07-09 17:31:00+00:00,0.1334222172654513,0.1125670301351071,0.1403532106702165,0.1111116743806412,0.0090789157222289,2024,7,9,1,17,0.1334171478396619,0.1151672150095564,0.1303704229421924,0.0039825448021923,0.0056764231792808,0.0162305767747118
2024-07-09 17:32:00,2024-07-09 17:32:00+00:00,0.1111167438064306,0.0960922702810087,0.1236040296559046,0.0959033970222194,0.0075156100959735,2024,7,9,1,17,0.1111116743806412,0.1334171478396619,0.1151672150095564,0.0090789157222289,0.0039825448021923,0.0056764231792808
2024-07-09 17:33:00,2024-07-09 17:33:00+00:00,0.0959084664480087,0.0796223545197847,0.1194857016182666,0.0971961005976815,0.0047660246796378,2024,7,9,1,17,0.0959033970222194,0.1111116743806412,0.1334171478396619,0.0075156100959735,0.0090789157222289,0.0039825448021923
2024-07-09 17:34:00,2024-07-09 17:34:00+00:00,0.0972011700234709,0.1009363631519555,0.1268356363457243,0.1180415794302973,0.0070092909961435,2024,7,9,1,17,0.0971961005976815,0.0959033970222194,0.1111116743806412,0.0047660246796378,0.0075156100959735,0.0090789157222289
